"seq","age","workclass","education","educational.num","marital.status","race","gender","hours.per.week","income"
"28756",39,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","White","Female",40,"<=50K"
"28757",37,"Private","HS-grad",9,"Divorced","White","Male",40,"<=50K"
"28758",59,"Private","Doctorate",16,"Married-civ-spouse","White","Male",40,"<=50K"
"28759",69,"Private","5th-6th",3,"Married-civ-spouse","White","Male",40,"<=50K"
"28760",24,"Private","Bachelors",13,"Never-married","Black","Female",35,"<=50K"
"28761",36,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",40,">50K"
"28762",20,"Private","Some-college",10,"Separated","White","Male",40,"<=50K"
"28763",26,"Self-emp-not-inc","Assoc-voc",11,"Never-married","White","Female",35,"<=50K"
"28764",48,"Private","12th",8,"Widowed","White","Female",50,"<=50K"
"28765",39,"Self-emp-inc","Prof-school",15,"Married-civ-spouse","White","Male",50,">50K"
"28766",21,"Private","Assoc-acdm",12,"Never-married","White","Female",18,"<=50K"
"28767",22,"Private","HS-grad",9,"Never-married","White","Female",42,"<=50K"
"28768",34,"Private","Assoc-voc",11,"Divorced","White","Female",40,"<=50K"
"28769",33,"Private","Some-college",10,"Married-civ-spouse","White","Male",45,">50K"
"28770",46,"Private","9th",5,"Married-civ-spouse","White","Male",40,"<=50K"
"28771",47,"Private","11th",7,"Married-civ-spouse","White","Male",40,">50K"
"28772",65,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"28773",23,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"28774",28,"Private","Some-college",10,"Never-married","White","Female",30,"<=50K"
"28775",34,"Self-emp-not-inc","HS-grad",9,"Divorced","White","Male",60,">50K"
"28776",20,"Private","Some-college",10,"Never-married","White","Male",40,"<=50K"
"28777",28,"Private","11th",7,"Never-married","White","Male",40,"<=50K"
"28778",52,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","White","Male",60,"<=50K"
"28779",40,"State-gov","Masters",14,"Married-civ-spouse","Asian-Pac-Islander","Female",38,">50K"
"28780",22,"Private","Bachelors",13,"Never-married","White","Female",7,"<=50K"
"28781",29,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",45,"<=50K"
"28782",31,"Self-emp-not-inc","7th-8th",4,"Married-civ-spouse","White","Male",60,"<=50K"
"28783",42,"Federal-gov","Masters",14,"Married-civ-spouse","White","Male",40,">50K"
"28784",38,"Private","HS-grad",9,"Never-married","Black","Female",40,"<=50K"
"28785",22,"Private","11th",7,"Married-civ-spouse","White","Male",70,">50K"
"28786",43,"Private","9th",5,"Married-civ-spouse","White","Male",40,"<=50K"
"28787",43,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","White","Male",50,">50K"
"28788",33,"Private","Some-college",10,"Married-civ-spouse","White","Male",50,"<=50K"
"28789",17,"Self-emp-inc","10th",6,"Never-married","Black","Male",35,"<=50K"
"28790",54,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","White","Male",50,">50K"
"28791",45,"Private","HS-grad",9,"Divorced","White","Female",40,"<=50K"
"28792",55,"Local-gov","10th",6,"Married-civ-spouse","White","Male",45,"<=50K"
"28793",51,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Male",35,">50K"
"28794",65,"Federal-gov","10th",6,"Divorced","White","Male",40,"<=50K"
"28795",21,"Private","Bachelors",13,"Never-married","Asian-Pac-Islander","Female",45,"<=50K"
"28796",40,"Private","HS-grad",9,"Widowed","Black","Female",40,"<=50K"
"28797",58,"Private","Some-college",10,"Never-married","Black","Female",37,"<=50K"
"28798",53,"Federal-gov","HS-grad",9,"Widowed","White","Female",58,"<=50K"
"28799",39,"Private","Masters",14,"Married-civ-spouse","White","Male",50,">50K"
"28800",56,"Local-gov","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"28801",37,"Private","Some-college",10,"Married-civ-spouse","White","Male",50,"<=50K"
"28802",44,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,"<=50K"
"28803",49,"Private","9th",5,"Separated","White","Male",38,"<=50K"
"28804",36,"Private","Some-college",10,"Married-civ-spouse","Asian-Pac-Islander","Male",50,">50K"
"28805",59,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","White","Male",60,"<=50K"
"28806",33,"Private","HS-grad",9,"Divorced","White","Female",40,"<=50K"
"28807",36,"Private","Prof-school",15,"Never-married","White","Male",50,">50K"
"28808",26,"Private","Some-college",10,"Married-civ-spouse","White","Female",25,"<=50K"
"28809",22,"Private","10th",6,"Never-married","White","Female",25,"<=50K"
"28810",25,"Private","Masters",14,"Never-married","White","Male",40,"<=50K"
"28811",28,"Private","Some-college",10,"Married-civ-spouse","White","Female",15,"<=50K"
"28812",41,"Private","Assoc-acdm",12,"Divorced","White","Female",38,"<=50K"
"28813",45,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",70,"<=50K"
"28814",43,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"28815",30,"Private","9th",5,"Never-married","Black","Male",40,"<=50K"
"28816",33,"Private","HS-grad",9,"Married-spouse-absent","White","Male",50,"<=50K"
"28817",34,"Private","Some-college",10,"Married-civ-spouse","White","Male",40,"<=50K"
"28818",21,"Private","Assoc-voc",11,"Never-married","White","Male",30,"<=50K"
"28819",31,"Private","Bachelors",13,"Married-civ-spouse","White","Male",45,">50K"
"28820",48,"Private","5th-6th",3,"Married-civ-spouse","White","Male",40,"<=50K"
"28821",22,"Private","Some-college",10,"Never-married","White","Female",20,"<=50K"
"28822",47,"Private","Some-college",10,"Divorced","White","Female",60,"<=50K"
"28823",27,"Private","Bachelors",13,"Never-married","Asian-Pac-Islander","Female",40,"<=50K"
"28824",18,"Private","11th",7,"Never-married","White","Male",25,"<=50K"
"28825",43,"Private","Masters",14,"Married-civ-spouse","White","Male",40,">50K"
"28826",36,"Private","Some-college",10,"Widowed","White","Female",20,"<=50K"
"28827",37,"Federal-gov","HS-grad",9,"Divorced","White","Male",40,"<=50K"
"28828",24,"Private","Assoc-voc",11,"Never-married","White","Male",20,"<=50K"
"28829",24,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28830",38,"Private","Bachelors",13,"Married-civ-spouse","White","Male",70,"<=50K"
"28831",48,"Private","Bachelors",13,"Married-civ-spouse","Black","Male",40,">50K"
"28832",75,"Private","1st-4th",2,"Married-civ-spouse","Black","Female",16,"<=50K"
"28833",43,"Self-emp-not-inc","Bachelors",13,"Divorced","White","Male",70,">50K"
"28834",64,"Private","Bachelors",13,"Divorced","White","Female",50,"<=50K"
"28835",36,"Private","HS-grad",9,"Divorced","White","Female",40,"<=50K"
"28836",53,"Private","Some-college",10,"Married-civ-spouse","White","Male",40,"<=50K"
"28837",22,"Private","Some-college",10,"Never-married","Black","Male",20,"<=50K"
"28838",73,"Self-emp-not-inc","HS-grad",9,"Never-married","White","Female",36,"<=50K"
"28839",46,"Private","HS-grad",9,"Divorced","White","Female",40,"<=50K"
"28840",45,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"28841",43,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,">50K"
"28842",20,"Private","HS-grad",9,"Never-married","Black","Male",20,"<=50K"
"28843",43,"Federal-gov","Some-college",10,"Divorced","Asian-Pac-Islander","Male",40,"<=50K"
"28844",21,"Private","12th",8,"Never-married","Black","Male",48,"<=50K"
"28845",40,"Private","HS-grad",9,"Separated","Black","Female",25,"<=50K"
"28846",36,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"28847",64,"Self-emp-inc","Bachelors",13,"Divorced","White","Male",45,"<=50K"
"28848",46,"Private","Some-college",10,"Married-civ-spouse","White","Male",38,">50K"
"28849",46,"Local-gov","Masters",14,"Divorced","White","Female",65,">50K"
"28850",41,"Local-gov","Bachelors",13,"Never-married","White","Female",70,"<=50K"
"28851",28,"Private","Some-college",10,"Never-married","White","Female",40,"<=50K"
"28852",23,"Private","Some-college",10,"Married-civ-spouse","White","Male",45,"<=50K"
"28853",30,"Federal-gov","Bachelors",13,"Never-married","White","Female",60,">50K"
"28854",44,"Private","Bachelors",13,"Married-spouse-absent","White","Female",40,"<=50K"
"28855",27,"Private","HS-grad",9,"Married-civ-spouse","White","Male",45,">50K"
"28856",25,"Private","HS-grad",9,"Never-married","White","Female",34,"<=50K"
"28857",29,"Private","10th",6,"Married-civ-spouse","White","Male",40,"<=50K"
"28858",54,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,">50K"
"28859",27,"Private","Bachelors",13,"Never-married","White","Male",65,"<=50K"
"28860",34,"Private","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"28861",38,"Private","Some-college",10,"Married-civ-spouse","White","Male",50,"<=50K"
"28862",56,"Private","Masters",14,"Married-civ-spouse","White","Female",40,">50K"
"28863",35,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",62,"<=50K"
"28864",23,"Private","Some-college",10,"Never-married","White","Male",40,"<=50K"
"28865",19,"Private","Some-college",10,"Never-married","Black","Female",20,"<=50K"
"28866",42,"Private","Prof-school",15,"Married-civ-spouse","White","Male",35,">50K"
"28867",46,"Private","Bachelors",13,"Married-civ-spouse","White","Male",45,">50K"
"28868",48,"Self-emp-inc","HS-grad",9,"Divorced","Asian-Pac-Islander","Female",84,"<=50K"
"28869",27,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28870",49,"Self-emp-inc","Some-college",10,"Married-civ-spouse","White","Male",70,">50K"
"28871",23,"Private","Some-college",10,"Never-married","White","Male",20,"<=50K"
"28872",24,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28873",34,"Private","HS-grad",9,"Never-married","Asian-Pac-Islander","Male",40,"<=50K"
"28874",25,"Federal-gov","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28875",33,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","White","Male",50,"<=50K"
"28876",22,"Private","Assoc-acdm",12,"Never-married","White","Female",27,"<=50K"
"28877",54,"Local-gov","HS-grad",9,"Never-married","White","Female",30,"<=50K"
"28878",39,"Self-emp-inc","Masters",14,"Never-married","White","Female",40,"<=50K"
"28879",25,"Private","Bachelors",13,"Never-married","White","Female",40,"<=50K"
"28880",75,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",26,"<=50K"
"28881",28,"Self-emp-not-inc","HS-grad",9,"Never-married","Black","Male",30,"<=50K"
"28882",50,"Private","Bachelors",13,"Divorced","White","Female",50,"<=50K"
"28883",62,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","White","Male",55,">50K"
"28884",40,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"28885",58,"Local-gov","Bachelors",13,"Never-married","White","Female",37,"<=50K"
"28886",24,"Federal-gov","Assoc-acdm",12,"Married-civ-spouse","White","Female",40,"<=50K"
"28887",21,"Private","HS-grad",9,"Never-married","White","Female",30,"<=50K"
"28888",40,"Private","Bachelors",13,"Married-civ-spouse","White","Male",50,">50K"
"28889",45,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",42,">50K"
"28890",48,"Private","HS-grad",9,"Married-civ-spouse","White","Male",60,"<=50K"
"28891",34,"Private","HS-grad",9,"Never-married","White","Male",70,"<=50K"
"28892",23,"Private","HS-grad",9,"Never-married","Other","Female",40,"<=50K"
"28893",43,"Local-gov","Masters",14,"Never-married","White","Female",50,">50K"
"28894",42,"Local-gov","Some-college",10,"Never-married","White","Male",40,"<=50K"
"28895",39,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","White","Male",50,">50K"
"28896",52,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",60,"<=50K"
"28897",56,"Self-emp-not-inc","Bachelors",13,"Never-married","White","Female",60,"<=50K"
"28898",48,"Federal-gov","HS-grad",9,"Married-civ-spouse","White","Female",40,">50K"
"28899",37,"Self-emp-not-inc","HS-grad",9,"Divorced","Asian-Pac-Islander","Female",70,">50K"
"28900",25,"Private","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"28901",40,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"28902",34,"Private","11th",7,"Never-married","Black","Male",45,"<=50K"
"28903",52,"Private","HS-grad",9,"Divorced","White","Male",40,"<=50K"
"28904",41,"Private","Bachelors",13,"Married-civ-spouse","White","Male",42,">50K"
"28905",36,"Local-gov","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28906",21,"Private","Assoc-voc",11,"Never-married","White","Male",40,"<=50K"
"28907",28,"Private","Bachelors",13,"Never-married","White","Female",40,"<=50K"
"28908",31,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","White","Male",60,">50K"
"28909",20,"Private","Some-college",10,"Never-married","White","Male",9,"<=50K"
"28910",68,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,">50K"
"28911",35,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"28912",32,"Private","HS-grad",9,"Never-married","Black","Male",40,"<=50K"
"28913",64,"Private","Masters",14,"Married-civ-spouse","White","Male",50,">50K"
"28914",17,"Private","10th",6,"Never-married","White","Female",23,"<=50K"
"28915",25,"Private","Bachelors",13,"Never-married","White","Male",20,"<=50K"
"28916",31,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",40,"<=50K"
"28917",51,"State-gov","Doctorate",16,"Married-civ-spouse","White","Male",40,">50K"
"28918",67,"Private","HS-grad",9,"Married-civ-spouse","White","Male",10,"<=50K"
"28919",42,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28920",29,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28921",31,"Private","HS-grad",9,"Married-civ-spouse","Black","Male",40,"<=50K"
"28922",21,"Private","HS-grad",9,"Married-civ-spouse","White","Male",37,"<=50K"
"28923",67,"Private","10th",6,"Married-civ-spouse","White","Male",16,"<=50K"
"28924",41,"State-gov","HS-grad",9,"Divorced","White","Male",40,">50K"
"28925",27,"Private","Bachelors",13,"Never-married","White","Female",36,"<=50K"
"28926",51,"Private","12th",8,"Divorced","White","Male",50,"<=50K"
"28927",28,"Private","HS-grad",9,"Married-civ-spouse","White","Male",46,"<=50K"
"28928",21,"Private","Some-college",10,"Never-married","White","Male",40,"<=50K"
"28929",28,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",40,">50K"
"28930",29,"Private","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"28931",39,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",70,"<=50K"
"28932",21,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"28933",43,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",40,"<=50K"
"28934",44,"Self-emp-not-inc","HS-grad",9,"Never-married","White","Male",40,">50K"
"28935",28,"Private","11th",7,"Married-civ-spouse","White","Male",50,"<=50K"
"28936",31,"Private","9th",5,"Never-married","White","Male",43,">50K"
"28937",27,"Private","Some-college",10,"Married-civ-spouse","Amer-Indian-Eskimo","Female",45,"<=50K"
"28938",34,"State-gov","Some-college",10,"Married-civ-spouse","White","Male",40,"<=50K"
"28939",25,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28940",34,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,"<=50K"
"28941",43,"Local-gov","HS-grad",9,"Married-civ-spouse","White","Male",40,">50K"
"28942",40,"Self-emp-inc","Masters",14,"Married-civ-spouse","White","Male",50,"<=50K"
"28943",21,"Private","HS-grad",9,"Never-married","Black","Female",35,"<=50K"
"28944",25,"Private","Some-college",10,"Divorced","White","Female",25,"<=50K"
"28945",21,"Private","HS-grad",9,"Never-married","White","Female",40,"<=50K"
"28946",19,"Self-emp-not-inc","Some-college",10,"Never-married","White","Male",30,"<=50K"
"28947",49,"Self-emp-inc","Assoc-acdm",12,"Married-civ-spouse","White","Male",40,">50K"
"28948",20,"Private","Some-college",10,"Never-married","White","Male",20,"<=50K"
"28949",36,"Private","11th",7,"Married-civ-spouse","White","Male",47,"<=50K"
"28950",32,"Private","Some-college",10,"Separated","Black","Female",40,"<=50K"
"28951",23,"Private","Some-college",10,"Never-married","White","Male",32,"<=50K"
"28952",21,"Private","Some-college",10,"Never-married","White","Male",10,"<=50K"
"28953",25,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"28954",26,"Private","5th-6th",3,"Never-married","White","Male",40,"<=50K"
"28955",24,"Private","Bachelors",13,"Never-married","White","Female",40,"<=50K"
"28956",22,"Private","Some-college",10,"Never-married","White","Female",20,"<=50K"
"28957",26,"Private","HS-grad",9,"Married-civ-spouse","White","Female",40,"<=50K"
"28958",22,"Private","9th",5,"Never-married","White","Male",40,"<=50K"
"28959",41,"Local-gov","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"28960",18,"Private","HS-grad",9,"Married-civ-spouse","White","Female",40,"<=50K"
"28961",24,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"28962",38,"Private","HS-grad",9,"Married-civ-spouse","White","Male",48,"<=50K"
"28963",36,"Private","Bachelors",13,"Never-married","White","Female",17,"<=50K"
"28964",45,"Local-gov","Masters",14,"Divorced","White","Female",55,"<=50K"
"28965",38,"Local-gov","Some-college",10,"Married-civ-spouse","White","Male",40,">50K"
"28966",38,"Private","HS-grad",9,"Married-civ-spouse","White","Male",50,">50K"
"28967",34,"Self-emp-not-inc","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"28968",53,"Local-gov","Assoc-acdm",12,"Never-married","Black","Male",40,"<=50K"
"28969",32,"Private","Assoc-voc",11,"Married-civ-spouse","White","Female",40,">50K"
"28970",17,"Private","11th",7,"Never-married","Black","Female",30,"<=50K"
"28971",45,"State-gov","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"28972",31,"Local-gov","HS-grad",9,"Married-civ-spouse","White","Male",48,"<=50K"
"28973",47,"State-gov","Doctorate",16,"Married-civ-spouse","White","Male",45,"<=50K"
"28974",27,"Private","HS-grad",9,"Never-married","White","Male",50,"<=50K"
"28975",61,"Federal-gov","Some-college",10,"Married-civ-spouse","White","Female",30,"<=50K"
"28976",33,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
